"DISEASE";"DISEASE_DESCRIPTION";"WHO_zone";"YEAR";"Total_Cases";"ANTIGEN_DESCRIPTION";"ANTIGEN";"Target";"Doses"
"MEASLES";"Measles";"SEAR";2006.0;98124.0;"Measles-containing vaccine, 2nd dose";"MCV2";3924513.0;2461589.0
"MEASLES";"Measles";"SEAR";2007.0;73545.0;"Measles-containing vaccine, 1st dose";"MCV1";37565850.0;33941171.0
"MEASLES";"Measles";"SEAR";2007.0;73545.0;"Measles-containing vaccine, 2nd dose";"MCV2";4609191.0;4010949.0
"MEASLES";"Measles";"SEAR";2008.0;72547.0;"Measles-containing vaccine, 2nd dose";"MCV2";7141587.0;5539458.0
"MEASLES";"Measles";"SEAR";2008.0;72547.0;"Measles-containing vaccine, 1st dose";"MCV1";36982901.0;35087369.0
"MEASLES";"Measles";"SEAR";2009.0;84356.0;"Measles-containing vaccine, 2nd dose";"MCV2";7169460.0;5847124.0
"MEASLES";"Measles";"SEAR";2009.0;84356.0;"Measles-containing vaccine, 1st dose";"MCV1";36676065.0;34471345.0
"MEASLES";"Measles";"SEAR";2010.0;54228.0;"Measles-containing vaccine, 1st dose";"MCV1";36940317.0;33150410.0
"MEASLES";"Measles";"SEAR";2010.0;54228.0;"Measles-containing vaccine, 2nd dose";"MCV2";7294127.0;6371986.0
"MEASLES";"Measles";"SEAR";2011.0;69546.0;"Measles-containing vaccine, 1st dose";"MCV1";36645281.0;33082562.0
"MEASLES";"Measles";"SEAR";2011.0;69546.0;"Measles-containing vaccine, 2nd dose";"MCV2";32559859.0;13321973.0
"MEASLES";"Measles";"SEAR";2012.0;31582.0;"Measles-containing vaccine, 2nd dose";"MCV2";33000766.0;14988290.0
"MEASLES";"Measles";"SEAR";2012.0;31582.0;"Measles-containing vaccine, 1st dose";"MCV1";36192242.0;33467860.0
"MEASLES";"Measles";"SEAR";2013.0;24564.0;"Measles-containing vaccine, 2nd dose";"MCV2";36459072.0;23075620.0
"MEASLES";"Measles";"SEAR";2013.0;24564.0;"Measles-containing vaccine, 1st dose";"MCV1";36352847.0;33441290.0
"MEASLES";"Measles";"SEAR";2014.0;42899.0;"Measles-containing vaccine, 1st dose";"MCV1";10346111.0;10185963.0
"MEASLES";"Measles";"SEAR";2014.0;42899.0;"Measles-containing vaccine, 2nd dose";"MCV2";9694636.0;6284752.0
"MEASLES";"Measles";"SEAR";2015.0;48888.0;"Measles-containing vaccine, 2nd dose";"MCV2";38255661.0;25354378.0
"MEASLES";"Measles";"SEAR";2015.0;48888.0;"Measles-containing vaccine, 1st dose";"MCV1";36473463.0;33120167.0
"MEASLES";"Measles";"SEAR";2016.0;27530.0;"Measles-containing vaccine, 1st dose";"MCV1";36236327.0;33182575.0
"MEASLES";"Measles";"SEAR";2016.0;27530.0;"Measles-containing vaccine, 2nd dose";"MCV2";36200923.0;27843570.0
"MEASLES";"Measles";"SEAR";2017.0;28474.0;"Measles-containing vaccine, 1st dose";"MCV1";36919808.0;34063240.0
"MEASLES";"Measles";"SEAR";2017.0;28474.0;"Measles-containing vaccine, 2nd dose";"MCV2";37038686.0;29877959.0
"MEASLES";"Measles";"SEAR";2018.0;34741.0;"Measles-containing vaccine, 1st dose";"MCV1";33743720.0;33543331.0
"MEASLES";"Measles";"SEAR";2018.0;34741.0;"Measles-containing vaccine, 2nd dose";"MCV2";33842634.0;28116685.0
"MEASLES";"Measles";"SEAR";2019.0;29389.0;"Measles-containing vaccine, 2nd dose";"MCV2";36994632.0;31555802.0
"MEASLES";"Measles";"SEAR";2019.0;29389.0;"Measles-containing vaccine, 1st dose";"MCV1";36911308.0;35684119.0
"MEASLES";"Measles";"SEAR";2020.0;9389.0;"Measles-containing vaccine, 2nd dose";"MCV2";36984276.0;30193332.0
"MEASLES";"Measles";"SEAR";2020.0;9389.0;"Measles-containing vaccine, 1st dose";"MCV1";36571426.0;32969709.0
"MEASLES";"Measles";"SEAR";2021.0;6448.0;"Measles-containing vaccine, 2nd dose";"MCV2";36709138.0;29833279.0
"MEASLES";"Measles";"SEAR";2021.0;6448.0;"Measles-containing vaccine, 1st dose";"MCV1";36400388.0;32656406.0
"MEASLES";"Measles";"SEAR";2022.0;49201.0;"Measles-containing vaccine, 2nd dose";"MCV2";35811974.0;33372499.0
"MEASLES";"Measles";"SEAR";2022.0;49201.0;"Measles-containing vaccine, 1st dose";"MCV1";36226443.0;35345366.0
"MEASLES";"Measles";"WPR";1999.0;104471.0;"Measles-containing vaccine, 2nd dose";"MCV2";283190.0;205072.0
"MEASLES";"Measles";"WPR";1999.0;104471.0;"Measles-containing vaccine, 1st dose";"MCV1";3161107.0;2626573.0
"MEASLES";"Measles";"WPR";2000.0;177118.0;"Measles-containing vaccine, 1st dose";"MCV1";2937079.0;2511219.0
"MEASLES";"Measles";"WPR";2000.0;177118.0;"Measles-containing vaccine, 2nd dose";"MCV2";272759.0;201082.0
"MEASLES";"Measles";"WPR";2001.0;175583.0;"Measles-containing vaccine, 1st dose";"MCV1";18704976.0;16914313.0
"MEASLES";"Measles";"WPR";2001.0;175583.0;"Measles-containing vaccine, 2nd dose";"MCV2";2106604.0;11234947.0
"MEASLES";"Measles";"WPR";2002.0;129306.0;"Measles-containing vaccine, 2nd dose";"MCV2";10011807.0;9591687.0
"MEASLES";"Measles";"WPR";2002.0;129306.0;"Measles-containing vaccine, 1st dose";"MCV1";18503244.0;17228886.0
"MEASLES";"Measles";"WPR";2003.0;101853.0;"Measles-containing vaccine, 2nd dose";"MCV2";11428460.0;10931398.0
"MEASLES";"Measles";"WPR";2003.0;101853.0;"Measles-containing vaccine, 1st dose";"MCV1";18480608.0;16647298.0
"MEASLES";"Measles";"WPR";2004.0;91765.0;"Measles-containing vaccine, 2nd dose";"MCV2";8188644.0;7793029.0
"MEASLES";"Measles";"WPR";2004.0;91765.0;"Measles-containing vaccine, 1st dose";"MCV1";18261716.0;17289399.0
"MEASLES";"Measles";"WPR";2005.0;128017.0;"Measles-containing vaccine, 1st dose";"MCV1";18042456.0;17065501.0
"MEASLES";"Measles";"WPR";2005.0;128017.0;"Measles-containing vaccine, 2nd dose";"MCV2";12486522.0;12147547.0
"MEASLES";"Measles";"WPR";2006.0;103159.0;"Measles-containing vaccine, 1st dose";"MCV1";19877960.0;19024628.0
"MEASLES";"Measles";"WPR";2006.0;103159.0;"Measles-containing vaccine, 2nd dose";"MCV2";15251403.0;14828114.0
"MEASLES";"Measles";"WPR";2007.0;112382.0;"Measles-containing vaccine, 2nd dose";"MCV2";16372968.0;14786615.0
"MEASLES";"Measles";"WPR";2007.0;112382.0;"Measles-containing vaccine, 1st dose";"MCV1";20727210.0;19719211.0
"MEASLES";"Measles";"WPR";2008.0;148060.0;"Measles-containing vaccine, 1st dose";"MCV1";6941672.0;6171048.0
"MEASLES";"Measles";"WPR";2008.0;148060.0;"Measles-containing vaccine, 2nd dose";"MCV2";3595395.0;3180774.0
"MEASLES";"Measles";"WPR";2009.0;66631.0;"Measles-containing vaccine, 1st dose";"MCV1";20690287.0;19881626.0
"MEASLES";"Measles";"WPR";2009.0;66631.0;"Measles-containing vaccine, 2nd dose";"MCV2";15762310.0;14992987.0
"MEASLES";"Measles";"WPR";2010.0;49473.0;"Measles-containing vaccine, 1st dose";"MCV1";25657710.0;24936763.0
"MEASLES";"Measles";"WPR";2010.0;49473.0;"Measles-containing vaccine, 2nd dose";"MCV2";22800177.0;20081048.0
"MEASLES";"Measles";"WPR";2011.0;21065.0;"Measles-containing vaccine, 2nd dose";"MCV2";22439729.0;21925069.0
"MEASLES";"Measles";"WPR";2011.0;21065.0;"Measles-containing vaccine, 1st dose";"MCV1";25990467.0;24887370.0
"MEASLES";"Measles";"WPR";2012.0;10773.0;"Measles-containing vaccine, 1st dose";"MCV1";27029708.0;26105471.0
"MEASLES";"Measles";"WPR";2012.0;10773.0;"Measles-containing vaccine, 2nd dose";"MCV2";25887689.0;23712333.0
"MEASLES";"Measles";"WPR";2013.0;31853.0;"Measles-containing vaccine, 1st dose";"MCV1";28090865.0;27094816.0
"MEASLES";"Measles";"WPR";2013.0;31853.0;"Measles-containing vaccine, 2nd dose";"MCV2";27058619.0;25117070.0
"MEASLES";"Measles";"WPR";2014.0;131043.0;"Measles-containing vaccine, 1st dose";"MCV1";27010020.0;25897900.0
"MEASLES";"Measles";"WPR";2014.0;131043.0;"Measles-containing vaccine, 2nd dose";"MCV2";27568619.0;25793652.0
"MEASLES";"Measles";"WPR";2015.0;65194.0;"Measles-containing vaccine, 1st dose";"MCV1";27640428.0;26664671.0
"MEASLES";"Measles";"WPR";2015.0;65194.0;"Measles-containing vaccine, 2nd dose";"MCV2";26605458.0;25127807.0
"MEASLES";"Measles";"WPR";2016.0;57888.0;"Measles-containing vaccine, 2nd dose";"MCV2";26564163.0;25176811.0
"MEASLES";"Measles";"WPR";2016.0;57888.0;"Measles-containing vaccine, 1st dose";"MCV1";24683110.0;23688756.0
"MEASLES";"Measles";"WPR";2017.0;10707.0;"Measles-containing vaccine, 1st dose";"MCV1";28113781.0;26925895.0
"MEASLES";"Measles";"WPR";2017.0;10707.0;"Measles-containing vaccine, 2nd dose";"MCV2";25918288.0;24246172.0
"MEASLES";"Measles";"WPR";2018.0;29523.0;"Measles-containing vaccine, 2nd dose";"MCV2";28044105.0;26251487.0
"MEASLES";"Measles";"WPR";2018.0;29523.0;"Measles-containing vaccine, 1st dose";"MCV1";24959165.0;23478553.0
"MEASLES";"Measles";"WPR";2019.0;78606.0;"Measles-containing vaccine, 2nd dose";"MCV2";25455007.0;23850016.0
"MEASLES";"Measles";"WPR";2019.0;78606.0;"Measles-containing vaccine, 1st dose";"MCV1";21850187.0;20758048.0
"MEASLES";"Measles";"WPR";2020.0;6606.0;"Measles-containing vaccine, 2nd dose";"MCV2";22894379.0;21448046.0
"MEASLES";"Measles";"WPR";2020.0;6606.0;"Measles-containing vaccine, 1st dose";"MCV1";21892153.0;20912649.0
"MEASLES";"Measles";"WPR";2021.0;1065.0;"Measles-containing vaccine, 2nd dose";"MCV2";21027849.0;19245636.0
"MEASLES";"Measles";"WPR";2021.0;1065.0;"Measles-containing vaccine, 1st dose";"MCV1";19704586.0;18236693.0
"MEASLES";"Measles";"WPR";2022.0;1445.0;"Measles-containing vaccine, 1st dose";"MCV1";16735297.0;15575259.0
"MEASLES";"Measles";"WPR";2022.0;1445.0;"Measles-containing vaccine, 2nd dose";"MCV2";18776139.0;17077527.0
"NTETANUS";"Neonatal tetanus";"AFR";2000.0;5175.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";6682991.0;1069000.0
"NTETANUS";"Neonatal tetanus";"AFR";2006.0;3468.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";11075487.0;7058215.0
"NTETANUS";"Neonatal tetanus";"AFR";2007.0;1346.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";7239145.0;4720214.0
"NTETANUS";"Neonatal tetanus";"AFR";2008.0;2182.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";6111607.0;4684840.0
"NTETANUS";"Neonatal tetanus";"AFR";2009.0;1517.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3914977.0;2830092.0
"NTETANUS";"Neonatal tetanus";"AFR";2010.0;1937.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4219568.0;2687309.0
"NTETANUS";"Neonatal tetanus";"AFR";2011.0;1908.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";5842893.0;2557261.0
"NTETANUS";"Neonatal tetanus";"AFR";2012.0;2049.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";6673989.0;5136047.0
"NTETANUS";"Neonatal tetanus";"AFR";2013.0;1449.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";9058931.0;5485902.0
"NTETANUS";"Neonatal tetanus";"AFR";2014.0;835.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";7931043.0;4145628.0
"NTETANUS";"Neonatal tetanus";"AFR";2015.0;1289.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";8684442.0;5543724.0
"NTETANUS";"Neonatal tetanus";"AFR";2016.0;1183.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";10859974.0;7258698.0
"NTETANUS";"Neonatal tetanus";"AFR";2017.0;979.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";11142399.0;8499530.0
"NTETANUS";"Neonatal tetanus";"AFR";2018.0;1130.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";11991429.0;8225293.0
"NTETANUS";"Neonatal tetanus";"AFR";2019.0;1151.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";8897481.0;6747520.0
"NTETANUS";"Neonatal tetanus";"AFR";2020.0;1218.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";10195589.0;7496316.0
"NTETANUS";"Neonatal tetanus";"AFR";2021.0;712.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";12051222.0;8937302.0
"NTETANUS";"Neonatal tetanus";"AFR";2022.0;1149.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";11668847.0;8714851.0
"NTETANUS";"Neonatal tetanus";"AMR";2000.0;1144.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";189811.0;86964.0
"NTETANUS";"Neonatal tetanus";"AMR";2006.0;93.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";631883.0;357730.0
"NTETANUS";"Neonatal tetanus";"AMR";2007.0;63.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4022121.0;3654394.0
"NTETANUS";"Neonatal tetanus";"AMR";2008.0;35.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3066859.0;3010567.0
"NTETANUS";"Neonatal tetanus";"AMR";2009.0;20.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";2962256.0;2697284.0
"NTETANUS";"Neonatal tetanus";"AMR";2010.0;25.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";15000.0;12968.0
"NTETANUS";"Neonatal tetanus";"AMR";2011.0;22.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";10764748.0;3680471.0
"NTETANUS";"Neonatal tetanus";"AMR";2013.0;20.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";950047.0;482626.0
"NTETANUS";"Neonatal tetanus";"AMR";2014.0;10.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";2346989.0;1869413.0
"NTETANUS";"Neonatal tetanus";"AMR";2015.0;22.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3777159.0;2161187.0
"NTETANUS";"Neonatal tetanus";"AMR";2016.0;11.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3860636.0;3983451.0
"NTETANUS";"Neonatal tetanus";"AMR";2017.0;13.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4383365.0;1617543.0
"NTETANUS";"Neonatal tetanus";"AMR";2018.0;10.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";458257.0;278483.0
"NTETANUS";"Neonatal tetanus";"AMR";2019.0;14.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";831868.0;343291.0
"NTETANUS";"Neonatal tetanus";"AMR";2020.0;13.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";304071.0;242559.0
"NTETANUS";"Neonatal tetanus";"AMR";2021.0;16.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";636371.0;412947.0
"NTETANUS";"Neonatal tetanus";"AMR";2022.0;7.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";975932.0;414259.0
"NTETANUS";"Neonatal tetanus";"EMR";2000.0;3143.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";847364.0;733855.0
"NTETANUS";"Neonatal tetanus";"EMR";2006.0;886.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1037924.0;779990.0
"NTETANUS";"Neonatal tetanus";"EMR";2007.0;951.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1060739.0;799705.0
"NTETANUS";"Neonatal tetanus";"EMR";2008.0;1113.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1071659.0;863400.0
"NTETANUS";"Neonatal tetanus";"EMR";2009.0;1059.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";375945.0;272454.0
"NTETANUS";"Neonatal tetanus";"EMR";2010.0;1007.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1059385.0;864818.0
"NTETANUS";"Neonatal tetanus";"EMR";2011.0;1017.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";2347224.0;1254824.0
"NTETANUS";"Neonatal tetanus";"EMR";2012.0;811.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";2458829.0;1445885.0
"NTETANUS";"Neonatal tetanus";"EMR";2013.0;1280.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";2505173.0;1575829.0
"NTETANUS";"Neonatal tetanus";"EMR";2014.0;156.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4044221.0;2167255.0
"NTETANUS";"Neonatal tetanus";"EMR";2015.0;815.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3890046.0;2226137.0
"NTETANUS";"Neonatal tetanus";"EMR";2016.0;78.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3543983.0;2244088.0
"NTETANUS";"Neonatal tetanus";"EMR";2017.0;557.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4118986.0;2841730.0
"NTETANUS";"Neonatal tetanus";"EMR";2018.0;181.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3953126.0;2724149.0
"NTETANUS";"Neonatal tetanus";"EMR";2019.0;634.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";2934385.0;2505838.0
"NTETANUS";"Neonatal tetanus";"EMR";2020.0;704.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";7258053.0;5978541.0
"NTETANUS";"Neonatal tetanus";"EMR";2021.0;3171.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";5189750.0;3942023.0
"NTETANUS";"Neonatal tetanus";"EMR";2022.0;666.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";2377951.0;2208941.0
"NTETANUS";"Neonatal tetanus";"SEAR";2000.0;4322.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";322023.0;323501.0
"NTETANUS";"Neonatal tetanus";"SEAR";2006.0;1097.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";367657.0;339759.0
"NTETANUS";"Neonatal tetanus";"SEAR";2007.0;1512.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";378695.0;345840.0
"NTETANUS";"Neonatal tetanus";"SEAR";2008.0;1294.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";807843.0;759316.0
"NTETANUS";"Neonatal tetanus";"SEAR";2009.0;1232.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";379912.0;322275.0
"NTETANUS";"Neonatal tetanus";"SEAR";2010.0;828.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";378390.0;325747.0
"NTETANUS";"Neonatal tetanus";"SEAR";2011.0;1076.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";13694.0;11469.0
"NTETANUS";"Neonatal tetanus";"SEAR";2013.0;721.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";13927.0;11035.0
"NTETANUS";"Neonatal tetanus";"SEAR";2014.0;658.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";12938.0;12394.0
"NTETANUS";"Neonatal tetanus";"SEAR";2015.0;983.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";49339.0;12162.0
"NTETANUS";"Neonatal tetanus";"SEAR";2017.0;443.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";46145.0;22864.0
"NTETANUS";"Neonatal tetanus";"SEAR";2018.0;252.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";52591.0;20224.0
"NTETANUS";"Neonatal tetanus";"SEAR";2019.0;130.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";5301878.0;3432859.0
"NTETANUS";"Neonatal tetanus";"SEAR";2020.0;229.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";372860.0;334611.0
"NTETANUS";"Neonatal tetanus";"SEAR";2021.0;135.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4728582.0;2631522.0
"NTETANUS";"Neonatal tetanus";"SEAR";2022.0;123.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4459341.0;3808970.0
"NTETANUS";"Neonatal tetanus";"WPR";2000.0;4127.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1961610.0;1548300.0
"NTETANUS";"Neonatal tetanus";"WPR";2006.0;2854.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1765826.0;1445598.0
"NTETANUS";"Neonatal tetanus";"WPR";2007.0;2348.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1594806.0;1371185.0
"NTETANUS";"Neonatal tetanus";"WPR";2008.0;2004.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1823055.0;1443087.0
"NTETANUS";"Neonatal tetanus";"WPR";2009.0;1782.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4705969.0;2161271.0
"NTETANUS";"Neonatal tetanus";"WPR";2010.0;1286.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1622223.0;4647589.0
"NTETANUS";"Neonatal tetanus";"WPR";2011.0;272.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1607376.0;4600529.0
"NTETANUS";"Neonatal tetanus";"WPR";2012.0;911.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4284794.0;2860674.0
"NTETANUS";"Neonatal tetanus";"WPR";2013.0;679.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4045893.0;2932405.0
"NTETANUS";"Neonatal tetanus";"WPR";2014.0;578.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";69182.0;68270.0
"NTETANUS";"Neonatal tetanus";"WPR";2015.0;470.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";2222684.0;1960518.0
"NTETANUS";"Neonatal tetanus";"WPR";2016.0;326.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";2169782.0;1944804.0
"NTETANUS";"Neonatal tetanus";"WPR";2017.0;274.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3705067.0;3311404.0
"NTETANUS";"Neonatal tetanus";"WPR";2018.0;230.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3802989.0;3321550.0
"NTETANUS";"Neonatal tetanus";"WPR";2019.0;243.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1959997.0;1754156.0
"NTETANUS";"Neonatal tetanus";"WPR";2020.0;135.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";1931234.0;1760754.0
"NTETANUS";"Neonatal tetanus";"WPR";2021.0;106.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";4004524.0;2459761.0
"NTETANUS";"Neonatal tetanus";"WPR";2022.0;153.0;"Protection at birth (PAB) against neonatal tetanus";"PAB";3839279.0;2660738.0
"PERTUSSIS";"Pertussis";"AFR";1999.0;11066.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";14914200.0;7775211.0
"PERTUSSIS";"Pertussis";"AFR";2000.0;52008.0;"DTP-containing vaccine, 1st dose";"DTPCV1";18788959.0;11029029.0
"PERTUSSIS";"Pertussis";"AFR";2000.0;52008.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";21563669.0;11122910.0
"PERTUSSIS";"Pertussis";"AFR";2001.0;50386.0;"DTP-containing vaccine, 1st dose";"DTPCV1";17601317.0;11930472.0
"PERTUSSIS";"Pertussis";"AFR";2001.0;50386.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";19164867.0;11402991.0
"PERTUSSIS";"Pertussis";"AFR";2002.0;19452.0;"DTP-containing vaccine, 1st dose";"DTPCV1";24393940.0;15367179.0
"PERTUSSIS";"Pertussis";"AFR";2002.0;19452.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";24845976.0;13217110.0
"PERTUSSIS";"Pertussis";"AFR";2003.0;16418.0;"DTP-containing vaccine, 1st dose";"DTPCV1";19659448.0;16222143.0
"PERTUSSIS";"Pertussis";"AFR";2003.0;16418.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";20173873.0;14258753.0
"PERTUSSIS";"Pertussis";"AFR";2004.0;26335.0;"DTP-containing vaccine, 1st dose";"DTPCV1";20566271.0;17499241.0
"PERTUSSIS";"Pertussis";"AFR";2004.0;26335.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";21097902.0;15756323.0
"PERTUSSIS";"Pertussis";"AFR";2005.0;22139.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";26639946.0;19114204.0
"PERTUSSIS";"Pertussis";"AFR";2005.0;22139.0;"DTP-containing vaccine, 1st dose";"DTPCV1";25303695.0;20154634.0
"PERTUSSIS";"Pertussis";"AFR";2006.0;18399.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";27156734.0;22335361.0
